Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature (C),Average Unmet Cooling Setpoint Difference (C),Indoor Relative Humidity (%),Equipment Electric Power (kWh),DHW Heating (kWh),Cooling Load (kWh),Heating Load (kWh),Solar Generation (W/kW),Occupant Count (people),Temperature Set Point (C),HVAC Mode (Off/Cooling/Heating)
0.0,-1.0,0.25,0.0,-1.2899612208571773,-29.835656788580533,0.5565167203611356,-0.5026139908081224,0.0,-0.7077889105106684,0.0,-0.08488895004324681,0.0,-1.250000000000026,0.0
0.0,-0.9130434782608695,0.25,0.0,-1.3148041067121283,-32.35314654048331,0.6245325139928337,-0.5067543206927068,0.0,-0.7077889105106684,0.0,-0.08488895004324681,0.0,-1.25000000000001,0.0
0.0,-0.8260869565217391,0.25,0.0,-1.406068018786605,-41.60150700502263,0.7239229119274933,-0.5105631787128873,0.0,-0.7077889105106684,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.7391304347826086,0.25,0.0,-1.5767695790606597,-58.899796387855865,0.8450015029983899,-0.5025593650986058,0.0,-0.7077889105106684,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.6521739130434783,0.25,0.0,-1.8002127168250392,-81.5427297708379,1.08175315212275,-0.4590070459594704,0.0,-0.7077889105106684,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.5652173913043478,0.25,0.0,-1.984416090912568,-100.20924497517878,1.316803071821676,-0.3752134383035568,0.0,-0.7077889105106684,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.4782608695652174,0.25,0.0,-1.437894711145937,-105.7274818216629,1.2065193864382284,-0.2356675030976912,0.0,-0.7077889105106684,0.0,-0.024866362310780946,0.0,-0.50000000000002,0.0
0.0,-0.391304347826087,0.25,0.0,-0.26184282865563147,-27.151078123311766,0.9161597118881216,0.27989821983395186,0.0,-0.7077889105106684,0.0,0.1314522532205361,0.0,0.0,0.0
0.0,-0.30434782608695654,0.25,0.0,-0.005073220301803156,-1.130958665174765,0.7172519255952182,0.7650797438572643,1.3129643214977718,1.056142730399643,0.0,0.44108047294236347,0.0,0.0,0.0
0.0,-0.21739130434782608,0.25,0.0,0.007564364369244393,0.14968924682364465,0.7276804806197327,1.2805609668111348,0.0,-0.19661265252242457,0.0,0.8668059647146422,0.0,0.0,0.0
0.0,-0.13043478260869565,0.25,0.0,0.007469026595750653,0.1400280557209125,0.6979955831643637,1.2519574651883065,0.0,-0.017386580938227814,0.0,1.2536650554111626,0.0,2.398081733190366e-14,0.0
0.0,-0.043478260869565216,0.25,0.0,0.0068378341190249185,0.07606525361876827,0.6361697446732811,0.9026617960695936,0.1143322596006874,0.12240440930313315,0.0,1.5001432188154642,-1.0,0.0,0.0
0.0,0.043478260869565216,0.25,0.0,0.005108254499740269,-0.09920419744543857,0.5421924383056709,1.1724589531063998,0.1143322584601165,0.34493122137880905,0.0,1.5353711528333303,0.0,0.0,0.0
0.0,0.13043478260869565,0.25,0.0,0.002702036728016364,-0.34304175386010466,0.4225227890278689,0.5409929540405297,0.0,0.49061724813184915,0.0,1.5433319723038517,-1.0,0.0,0.0
0.0,0.21739130434782608,0.25,0.0,-0.003204001855803114,-0.9415387117383266,0.28120081048476103,0.36247699206598255,0.1143322217273315,0.7912450410108228,0.0,1.4434469431608994,-1.0,0.0,0.0
0.0,0.30434782608695654,0.25,0.0,-0.0092019720657239,-1.5493516938472631,0.1404392203516808,3.228285051881037,0.267769820904936,1.0085867343758737,0.0,1.2260886749923146,0.0,0.0,0.0
0.0,0.391304347826087,0.25,0.0,-0.00566056682055586,-1.1904782737423283,-0.010988379736123466,0.21755043133514884,0.3269411090130006,0.9638094949045761,0.0,0.9135966129320192,0.0,0.0,0.0
0.0,0.4782608695652174,0.25,0.0,0.0004928218180855216,-0.5669157404803784,-0.15489374677536985,0.11019871102020458,0.1856708567146411,0.8929093911166686,0.0,0.501126407290612,0.0,0.0,0.0
0.0,0.5652173913043478,0.25,0.0,0.004249892202726148,-0.1861875816935116,-0.2505411724353702,-0.3427525037532554,0.0,0.5610235905971745,0.0,0.07462966413791655,-1.0,0.0,0.0
0.0,0.6521739130434783,0.25,0.0,0.007138715750303979,0.10655552868934097,-0.2745302460221131,0.093879885344398,0.0,0.149651312955512,0.0,-0.08488895004324681,0.0,7.99360577730122e-15,0.0
0.0,0.7391304347826086,0.25,0.0,0.005252263849037025,-0.08461080184922812,-0.30354354237231823,0.016291159961024117,0.3743345376595731,0.4284590390367426,0.0,-0.08488895004324681,0.0,0.0,0.0
0.0,0.8260869565217391,0.25,0.0,-2.850351599109663,4.89236977254744,0.4914114429283156,0.08339938260073475,0.0,0.5615912548296134,0.0,-0.08488895004324681,0.0,-3.625000000000041,0.0
0.0,0.9130434782608695,0.25,0.0,-3.9872320389042395,1.3363602734462896,0.8040280966543986,-0.4852792369195095,0.0,0.49052872257217317,0.0,-0.08488895004324681,-1.0,-5.000000000000072,0.0
0.0,1.0,0.25,0.0,-2.0161171829132374,-12.070564556477162,0.2732354299553991,-0.49770022657326246,0.0,-0.4709235603076455,0.0,-0.08488895004324681,-1.0,-2.375000000000031,0.0
0.0,-1.0,0.5,0.0,-1.1371532029024194,-14.350635384238247,0.09651585727989043,-0.5026139908081224,0.0,-0.6630060585826424,0.0,-0.08488895004324681,-1.0,-1.25000000000001,0.0
0.0,-0.9130434782608695,0.5,0.0,-2.764530509662223,3.4390454484032134,0.6463257037732271,-0.5263850131466765,0.0,-0.3253372201843819,0.0,-0.08488895004324681,0.0,-3.500000000000044,0.0
0.0,-0.8260869565217391,0.5,0.0,-3.96172644464408,3.921006539624637,1.075632350955768,-0.5571809473542052,0.0,-0.1404209275518533,0.0,-0.08488895004324681,0.0,-5.000000000000056,0.0
0.0,-0.7391304347826086,0.5,0.0,-2.4447689187476254,-25.058222413705273,0.7779709710872663,-0.5025593650986058,0.0,-0.6815348376106406,0.0,-0.08488895004324681,0.0,-2.75000000000003,0.0
0.0,-0.6521739130434783,0.5,0.0,-1.9127124115447627,-92.94304896896273,0.70917655254284,-0.4590070459594704,0.0,-0.7077889105106684,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.5652173913043478,0.5,0.0,-1.7026659351942453,-71.65768563706152,0.8995790672010004,-0.3752134383035568,0.0,-0.7077889105106684,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.4782608695652174,0.5,0.0,-0.9306080547345391,-54.32085514194237,0.7392473986381847,-0.2356675030976912,0.0,-0.7077889105106684,0.0,-0.015193579402823091,0.0,-0.50000000000002,0.0
0.0,-0.391304347826087,0.5,0.0,-0.061360114288279324,-6.834872437700486,0.5677510593394187,-0.012990903964717984,0.0,-0.6155733172102901,0.0,0.23552993706572248,0.0,0.0,0.0
0.0,-0.30434782608695654,0.5,0.0,-0.000776273979053743,-0.695521397735102,0.45529203107561517,0.4663080662135775,1.034961607123605,0.8919512951310139,0.0,0.6226740156529598,-1.0,0.0,0.0
0.0,-0.21739130434782608,0.5,0.0,0.007619757543673059,0.15530259423212775,0.43154461151081364,0.9940360745139057,0.0,-0.10961464730326927,0.0,1.019450521285488,-1.0,7.99360577730122e-15,0.0
0.0,-0.13043478260869565,0.5,0.0,0.007251618149959708,0.11799665657302684,0.36453503668219867,1.2519574651883065,0.2650205424779927,0.09796222352094898,0.0,1.2969837169839287,0.0,2.398081733190366e-14,0.0
0.0,-0.043478260869565216,0.5,0.0,0.006023248366146104,-0.0064819712463301945,0.23761744234472987,1.8811324207164102,0.0,0.44791831591733405,0.0,1.452619979819445,0.0,2.398081733190366e-14,0.0
0.0,0.043478260869565216,0.5,0.0,-0.19402595715337087,0.021499567793444443,0.18291478978662307,1.1724589531063998,0.0,0.4942806341637742,0.0,1.505917387002928,0.0,-0.250000000000002,0.0
0.0,0.13043478260869565,0.5,0.0,-1.9412940022589722,5.661879111696271,0.5197179889262422,0.8126583909165482,0.0,1.0887959654199768,0.0,1.5088720876573694,0.0,-2.500000000000028,0.0
0.0,0.21739130434782608,0.5,0.0,-1.8140419277646274,-1.7431049379914774,0.28317536482742994,0.6254445385879271,0.1137367474375936,1.3180364757753267,0.0,1.4140516391310245,0.0,-2.250000000000018,0.0
0.0,0.30434782608695654,0.5,0.0,-0.1687397535333258,-17.716343412558853,-0.36788237322031264,0.5600589281399844,0.783964602409103,1.6621696477857446,0.0,1.1986282264387254,0.0,0.0,0.0
0.0,0.391304347826087,0.5,0.0,-0.006596040304981972,-1.285275831641566,-0.5240034415444933,0.21755043133514884,0.227472558394038,0.8592740948488417,0.0,0.8890111884997667,0.0,0.0,0.0
0.0,0.4782608695652174,0.5,0.0,0.002041020260166316,-0.41002681321943013,-0.6366124343276728,-0.23224350344899652,0.0,0.8134065778527172,0.0,0.48711765820223735,-1.0,0.0,0.0
0.0,0.5652173913043478,0.5,0.0,0.004778473434732481,-0.13262303841165682,-0.7065180477468677,0.034342707056677114,0.0,0.5889001703770154,0.0,0.07262991758576846,0.0,0.0,0.0
0.0,0.6521739130434783,0.5,0.0,0.007985136365561401,0.1923287853519731,-0.7157073462475153,-0.40954406858739467,0.0,0.0925361398511764,0.0,-0.08488895004324681,0.0,2.398081733190366e-14,0.0
0.0,0.7391304347826086,0.5,0.0,0.007832060383586527,0.1768166094282089,-0.7112906359225272,-0.4606036131454231,0.0,-0.04359187035921404,0.0,-0.08488895004324681,0.0,0.0,0.0
0.0,0.8260869565217391,0.5,0.0,-0.09249417754185495,0.16024074337740782,-0.6614911772704273,-0.47655661466446925,0.0,-0.06811302524846417,0.0,-0.08488895004324681,0.0,-0.124999999999997,0.0
0.0,0.9130434782608695,0.5,0.0,-0.9872268910527984,0.8423641660414256,-0.3984980828971222,-0.4852792369195095,0.0,-0.0029717420906005616,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,1.0,0.5,0.0,-0.9945429026597015,0.1009855535607649,-0.36175236921001114,-0.49770022657326246,0.0,-0.21358160914923782,0.0,-0.08488895004324681,0.0,-1.250000000000026,0.0
0.0,-1.0,0.75,0.0,-0.9937764224653204,0.17865793211036646,-0.3216171221663728,-0.5026139908081224,0.0,-0.3762192494519737,0.0,-0.08488895004324681,0.0,-1.250000000000026,0.0
0.0,-0.9130434782608695,0.75,0.0,-0.9936096037647209,0.1955627462942263,-0.28122924611478556,-0.5067543206927068,0.0,-0.474176045132976,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.8260869565217391,0.75,0.0,-0.9929666479972508,0.26071759847134285,-0.18587588425981358,-0.5105631787128873,0.0,-0.539744911055559,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.7391304347826086,0.75,0.0,-0.9927111195607504,0.2866119419854234,-0.14532773885986477,-0.5025593650986058,0.0,-0.5861162192283337,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.6521739130434783,0.75,0.0,-0.9925516011064494,0.3027769751577841,-0.10541230373272457,-0.4590070459594704,0.0,-0.6216951433641685,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.5652173913043478,0.75,0.0,-0.9921859231542688,0.33983347908015027,-0.010208286451977166,-0.3752134383035568,0.0,-0.646867801040679,0.0,-0.08488895004324681,0.0,-1.250000000000018,0.0
0.0,-0.4782608695652174,0.75,0.0,-0.45117779408395786,-5.737096596875091,-0.06241115715248041,-0.2356675030976912,0.0,-0.676103751125769,0.0,-0.006698576526873858,0.0,-0.50000000000002,0.0
0.0,-0.391304347826087,0.75,0.0,-0.010113097300368952,-1.6416818866555658,-0.1400016648342493,0.27989821983395186,0.0,-0.6001769469613532,0.0,0.22336721934692122,0.0,0.0,0.0
0.0,-0.30434782608695654,0.75,0.0,0.009194499528865977,0.31488134980730226,-0.08472054813546029,0.4663080662135775,0.0,-0.4345913260427259,0.0,0.5353011995147486,-1.0,0.0,0.0
0.0,-0.21739130434782608,0.75,0.0,0.009279295241556138,0.323474245936567,-0.07490666538811262,0.9940360745139057,0.0,-0.30089740025794176,0.0,0.8441887875443687,-1.0,0.0,0.0
0.0,-0.13043478260869565,0.75,0.0,0.008786158051382172,0.2735014758730079,-0.06380809918410996,0.9740902789837051,0.0,-0.1463507537635641,0.0,1.1866625633624754,-1.0,0.0,0.0
0.0,-0.043478260869565216,0.75,0.0,0.004889122960954912,-0.12141020871287016,-0.05632492833433954,2.5075960116252585,0.7223311882160908,0.09717607116429867,0.0,1.3854400279708172,0.0,0.0,0.0
0.0,0.043478260869565216,0.75,0.0,-0.6802161696926297,1.503353972793712,0.13551448803590752,1.1724589531063998,0.3367082171055447,0.1823078446960131,0.0,1.4324009777345226,0.0,-0.875000000000011,0.0
0.0,0.13043478260869565,0.75,0.0,-2.936525574114353,6.309933928604778,0.7172989483768449,0.5409929540405297,0.0,0.7319627476409426,0.0,1.3501609132193593,0.0,-3.750000000000054,0.0
0.0,0.21739130434782608,0.75,0.0,-2.3385054601092947,-4.139732724792218,0.49326292258520593,0.36247699206598255,0.0,0.5829504008408172,0.0,1.20239015099188,0.0,-2.875000000000035,0.0
0.0,0.30434782608695654,0.75,0.0,0.001812361497589969,-0.4331982794826395,-0.1674665988439702,0.2796407547513203,0.0,-0.16756421127165785,0.0,0.839735842303851,0.0,0.0,0.0
0.0,0.391304347826087,0.75,0.0,0.005739669732224739,-0.03521882206451765,-0.15325905929239408,-0.08210153264725022,0.0,-0.03669567158438247,0.0,0.5465341649221915,0.0,0.0,0.0
0.0,0.4782608695652174,0.75,0.0,0.00641960010047565,0.033682904734565776,-0.13174586857741896,0.11019871102020458,0.0,-0.011077641783774657,0.0,0.26838121538931575,0.0,0.0,0.0
0.0,0.5652173913043478,0.75,0.0,0.007690457469403071,0.16246707341498684,-0.09876077559670002,0.034342707056677114,0.0,-0.15330749403068075,0.0,0.02835682975916074,0.0,-2.398081733190366e-14,0.0
0.0,0.6521739130434783,0.75,0.0,0.008525602606876967,0.24709771323747726,-0.036350932980239704,0.0,0.0,-0.3189340076701073,0.0,-0.08488895004324681,0.0,-2.398081733190366e-14,0.0
0.0,0.7391304347826086,0.75,0.0,-0.590385626297406,0.4563334606604324,0.1556815111496166,0.016291159961024117,0.0,-0.27003928974645774,0.0,-0.08488895004324681,0.0,-0.74999999999999,0.0
0.0,0.8260869565217391,0.75,0.0,-2.4697708978625457,2.8585513571872676,0.7090565539847594,-0.47655661466446925,0.2262964653731234,0.033456934678872785,0.0,-0.08488895004324681,0.0,-3.125000000000037,0.0
0.0,0.9130434782608695,0.75,0.0,-2.9926086122496316,0.6266781834597336,0.8657510938804743,-0.4852792369195095,0.0,-0.06654606331242632,0.0,-0.08488895004324681,0.0,-3.750000000000038,0.0
0.0,1.0,0.75,0.0,-1.8426685218395529,-4.644022232232017,0.5456766234678293,-0.49770022657326246,0.0,-0.5537103798567087,0.0,-0.08488895004324681,0.0,-2.250000000000026,0.0
